imagem,classe,cod_endereco,lat_geodesica,long_geodesica,data
data/no_defect/0009836-000491-085ECE0570S0-0302.6545S-04113.3652W-20180824105539840.jpg,no_defect,085ECE0570S0,"03º02'65,45""","041º13'36,52""",2018-08-24 10:55:39
data/no_defect/0007985-000399-085ECE0570S0-0302.5232S-04112.4584W-20180824105429398.jpg,no_defect,085ECE0570S0,"03º02'52,32""","041º12'45,84""",2018-08-24 10:54:29
data/no_defect/0001683-000084-040ECE0070D0-0352.5855S-03827.7802W-20180904091222761.jpg,no_defect,040ECE0070D0,"03º52'58,55""","038º27'78,02""",2018-09-04 09:12:22
data/no_defect/0004506-000225-040ECE0275D0-0417.4127S-03801.3456W-20180904121543662.jpg,no_defect,040ECE0275D0,"04º17'41,27""","038º01'34,56""",2018-09-04 12:15:43
data/no_defect/0000155-000007-040ECE0330D0-0427.2158S-03748.6054W-20180904123435652.jpg,no_defect,040ECE0330D0,"04º27'21,58""","037º48'60,54""",2018-09-04 12:34:35
data/no_defect/0000039-000001-025ECE0090S0-0355.7648S-03820.2172W-20180906101050731.jpg,no_defect,025ECE0090S0,"03º55'76,48""","038º20'21,72""",2018-09-06 10:10:50
data/no_defect/0000077-000003-040ECE0290D0-0422.4927S-03755.4965W-20180904122514918.jpg,no_defect,040ECE0290D0,"04º22'49,27""","037º55'49,65""",2018-09-04 12:25:14
data/no_defect/0004580-000229-010ECE0020E0-0350.8692S-03826.3485W-20180913111549996.jpg,no_defect,010ECE0020E0,"03º50'86,92""","038º26'34,85""",2018-09-13 11:15:49
data/no_defect/0000032-000001-040ECE0010E0-0344.8183S-03828.7939W-20180906112919092.jpg,no_defect,040ECE0010E0,"03º44'81,83""","038º28'79,39""",2018-09-06 11:29:19
data/no_defect/0003474-000173-085ECE0230D0-0327.8934S-03911.4797W-20180821145310716.jpg,no_defect,085ECE0230D0,"03º27'89,34""","039º11'47,97""",2018-08-21 14:53:10
data/no_defect/0001058-000052-040ECE0348D0-0430.4843S-03748.0078W-20180904123845453.jpg,no_defect,040ECE0348D0,"04º30'48,43""","037º48'00,78""",2018-09-04 12:38:45
data/no_defect/0001643-000082-040ECE0070D0-0352.5661S-03827.7916W-20180904091218029.jpg,no_defect,040ECE0070D0,"03º52'56,61""","038º27'79,16""",2018-09-04 09:12:18
data/no_defect/0007852-000392-010ECE0020E0-0349.1626S-03825.9354W-20180913111805124.jpg,no_defect,010ECE0020E0,"03º49'16,26""","038º25'93,54""",2018-09-13 11:18:05
data/no_defect/0006025-000301-040ECE0150D0-0400.0173S-03819.9210W-20180904093144358.jpg,no_defect,040ECE0150D0,"04º00'01,73""","038º19'92,10""",2018-09-04 09:31:44
data/no_defect/0006865-000343-040ECE0170E0-0404.7212S-03817.4038W-20180906094336656.jpg,no_defect,040ECE0170E0,"04º04'72,12""","038º17'40,38""",2018-09-06 09:43:36
data/no_defect/0004671-000233-010ECE0020E0-0350.8230S-03826.3251W-20180913111553695.jpg,no_defect,010ECE0020E0,"03º50'82,30""","038º26'32,51""",2018-09-13 11:15:53
data/no_defect/0000531-000026-010ECE0010E0-0346.9628S-03826.2305W-20180913112133337.jpg,no_defect,010ECE0010E0,"03º46'96,28""","038º26'23,05""",2018-09-13 11:21:33
data/no_defect/0003855-000192-040ECE0310D0-0425.2110S-03750.6273W-20180904123133623.jpg,no_defect,040ECE0310D0,"04º25'21,10""","037º50'62,73""",2018-09-04 12:31:33
data/no_defect/0001154-000057-040ECE0028E0-0346.6228S-03828.8895W-20180906112323851.jpg,no_defect,040ECE0028E0,"03º46'62,28""","038º28'88,95""",2018-09-06 11:23:23
data/no_defect/0007116-000355-040ECE0348D0-0433.7125S-03747.6430W-20180904124228818.jpg,no_defect,040ECE0348D0,"04º33'71,25""","037º47'64,30""",2018-09-04 12:42:28
data/no_defect/0011984-000599-085ECE0570S0-0302.5733S-04114.2926W-20180824105658502.jpg,no_defect,085ECE0570S0,"03º02'57,33""","041º14'29,26""",2018-08-24 10:56:58
data/no_defect/0010435-000521-085ECE0570S0-0302.7704S-04113.6541W-20180824105555354.jpg,no_defect,085ECE0570S0,"03º02'77,04""","041º13'65,41""",2018-08-24 10:55:55
data/no_defect/0000092-000004-040ECE0028E0-0346.0514S-03828.9334W-20180906112541785.jpg,no_defect,040ECE0028E0,"03º46'05,14""","038º28'93,34""",2018-09-06 11:25:41
data/no_defect/0013313-000665-040ECE0275D0-0420.9053S-03758.1089W-20180904122017239.jpg,no_defect,040ECE0275D0,"04º20'90,53""","037º58'10,89""",2018-09-04 12:20:17
data/no_defect/0004411-000220-010ECE0010E0-0348.5316S-03825.7269W-20180913111904584.jpg,no_defect,010ECE0010E0,"03º48'53,16""","038º25'72,69""",2018-09-13 11:19:04
data/no_defect/0000194-000009-040ECE0275D0-0416.1149S-03803.2390W-20180904121331463.jpg,no_defect,040ECE0275D0,"04º16'11,49""","038º03'23,90""",2018-09-04 12:13:31
data/no_defect/0000890-000044-040ECE0010E0-0345.2124S-03828.9647W-20180906112726400.jpg,no_defect,040ECE0010E0,"03º45'21,24""","038º28'96,47""",2018-09-06 11:27:26
data/no_defect/0012232-000611-085ECE0570S0-0302.4711S-04114.3628W-20180824105729664.jpg,no_defect,085ECE0570S0,"03º02'47,11""","041º14'36,28""",2018-08-24 10:57:29
data/no_defect/0001246-000062-040ECE0150D0-0358.0587S-03821.6307W-20180904092814489.jpg,no_defect,040ECE0150D0,"03º58'05,87""","038º21'63,07""",2018-09-04 09:28:14
data/no_defect/0005307-000265-040ECE0290D0-0423.3842S-03752.8204W-20180904122758042.jpg,no_defect,040ECE0290D0,"04º23'38,42""","037º52'82,04""",2018-09-04 12:27:58
data/no_defect/0000775-000038-085ECE0590S0-0302.9807S-04114.7804W-20180824110024735.jpg,no_defect,085ECE0590S0,"03º02'98,07""","041º14'78,04""",2018-08-24 11:00:24
data/no_defect/0000160-000008-010ECE0010E0-0346.8320S-03826.0731W-20180913112154221.jpg,no_defect,010ECE0010E0,"03º46'83,20""","038º26'07,31""",2018-09-13 11:21:54
data/no_defect/0000479-000023-025ECE0090S0-0355.8994S-03820.3953W-20180906101118382.jpg,no_defect,025ECE0090S0,"03º55'89,94""","038º20'39,53""",2018-09-06 10:11:18
data/no_defect/0000003-000000-010ECE0010E0-0346.7999S-03825.9938W-20180913112210462.jpg,no_defect,010ECE0010E0,"03º46'79,99""","038º25'99,38""",2018-09-13 11:22:10
data/no_defect/0001503-000075-040ECE0070D0-0352.5004S-03827.8304W-20180904091159080.jpg,no_defect,040ECE0070D0,"03º52'50,04""","038º27'83,04""",2018-09-04 09:11:59
data/no_defect/0005364-000268-085ECE0230D0-0327.8934S-03912.4978W-20180821145422340.jpg,no_defect,085ECE0230D0,"03º27'89,34""","039º12'49,78""",2018-08-21 14:54:22
data/no_defect/0000565-000028-085ECE0590S0-0302.8815S-04114.7469W-20180824110016718.jpg,no_defect,085ECE0590S0,"03º02'88,15""","041º14'74,69""",2018-08-24 11:00:16
data/no_defect/0000807-000040-040ECE0330D0-0427.4594S-03748.3540W-20180904123458526.jpg,no_defect,040ECE0330D0,"04º27'45,94""","037º48'35,40""",2018-09-04 12:34:58
data/no_defect/0004221-000211-040ECE0070D0-0353.0716S-03826.5640W-20180904091521871.jpg,no_defect,040ECE0070D0,"03º53'07,16""","038º26'56,40""",2018-09-04 09:15:21
data/no_defect/0000099-000004-040ECE0350E0-0434.0212S-03747.5259W-20180905113309154.jpg,no_defect,040ECE0350E0,"04º34'02,12""","037º47'52,59""",2018-09-05 11:33:09
data/no_defect/0007214-000360-010ECE0020E0-0349.4949S-03826.0474W-20180913111740603.jpg,no_defect,010ECE0020E0,"03º49'49,49""","038º26'04,74""",2018-09-13 11:17:40
data/no_defect/0000942-000047-040ECE0350E0-0434.4836S-03747.4735W-20180905113224340.jpg,no_defect,040ECE0350E0,"04º34'48,36""","037º47'47,35""",2018-09-05 11:32:24
data/no_defect/0003542-000177-085ECE0590S0-0304.3392S-04115.0595W-20180824110204172.jpg,no_defect,085ECE0590S0,"03º04'33,92""","041º15'05,95""",2018-08-24 11:02:04
data/no_defect/0003689-000184-040ECE0150D0-0359.0084S-03820.7011W-20180904093014351.jpg,no_defect,040ECE0150D0,"03º59'00,84""","038º20'70,11""",2018-09-04 09:30:14
data/no_defect/0001407-000070-040ECE0310D0-0423.9668S-03751.0299W-20180904123006290.jpg,no_defect,040ECE0310D0,"04º23'96,68""","037º51'02,99""",2018-09-04 12:30:06
data/no_defect/0009641-000482-085ECE0570S0-0302.6201S-04113.2785W-20180824105534608.jpg,no_defect,085ECE0570S0,"03º02'62,01""","041º13'27,85""",2018-08-24 10:55:34
data/no_defect/0000938-000046-010ECE0010E0-0347.1047S-03826.4016W-20180913112111890.jpg,no_defect,010ECE0010E0,"03º47'10,47""","038º26'40,16""",2018-09-13 11:21:11
data/no_defect/0001512-000075-025ECE0030D0-0349.4397S-03825.1878W-20180913103647841.jpg,no_defect,025ECE0030D0,"03º49'43,97""","038º25'18,78""",2018-09-13 10:36:47
data/no_defect/0004240-000212-010ECE0010E0-0348.4334S-03825.7131W-20180913111912138.jpg,no_defect,010ECE0010E0,"03º48'43,34""","038º25'71,31""",2018-09-13 11:19:12
data/no_defect/0009198-000459-085ECE0570S0-0302.5716S-04113.0609W-20180824105521733.jpg,no_defect,085ECE0570S0,"03º02'57,16""","041º13'06,09""",2018-08-24 10:55:21
data/no_defect/0003051-000152-040ECE0150D0-0358.8072S-03820.9926W-20180904092940166.jpg,no_defect,040ECE0150D0,"03º58'80,72""","038º20'99,26""",2018-09-04 09:29:40
data/no_defect/0005234-000261-040ECE0150D0-0359.6541S-03820.1701W-20180904093113685.jpg,no_defect,040ECE0150D0,"03º59'65,41""","038º20'17,01""",2018-09-04 09:31:13
data/no_defect/0000981-000049-085ECE0590S0-0303.0777S-04114.8137W-20180824110032149.jpg,no_defect,085ECE0590S0,"03º03'07,77""","041º14'81,37""",2018-08-24 11:00:32
data/no_defect/0001349-000067-025ECE0050S0-0352.1408S-03822.8313W-20180913105019011.jpg,no_defect,025ECE0050S0,"03º52'14,08""","038º22'83,13""",2018-09-13 10:50:19
data/no_defect/0000176-000008-040ECE0350E0-0434.0647S-03747.5163W-20180905113305413.jpg,no_defect,040ECE0350E0,"04º34'06,47""","037º47'51,63""",2018-09-05 11:33:05
data/no_defect/0003686-000184-040ECE0310D0-0425.1400S-03750.6977W-20180904123126791.jpg,no_defect,040ECE0310D0,"04º25'14,00""","037º50'69,77""",2018-09-04 12:31:26
data/no_defect/0000154-000007-040ECE0028E0-0346.0834S-03828.9279W-20180906112537658.jpg,no_defect,040ECE0028E0,"03º46'08,34""","038º28'92,79""",2018-09-06 11:25:37
data/no_defect/0004269-000213-040ECE0150D0-0359.2132S-03820.4724W-20180904093037105.jpg,no_defect,040ECE0150D0,"03º59'21,32""","038º20'47,24""",2018-09-04 09:30:37
data/no_defect/0000055-000002-085ECE0590S0-0302.6330S-04114.6626W-20180824105950852.jpg,no_defect,085ECE0590S0,"03º02'63,30""","041º14'66,26""",2018-08-24 10:59:50
data/no_defect/0005038-000251-025ECE0030D0-0350.7399S-03823.8394W-20180913104036226.jpg,no_defect,025ECE0030D0,"03º50'73,99""","038º23'83,94""",2018-09-13 10:40:36
data/no_defect/0003738-000186-040ECE0070D0-0352.9491S-03826.7937W-20180904091455000.jpg,no_defect,040ECE0070D0,"03º52'94,91""","038º26'79,37""",2018-09-04 09:14:55
data/no_defect/0004658-000232-040ECE0320D0-0426.9770S-03748.8492W-20180904123405321.jpg,no_defect,040ECE0320D0,"04º26'97,70""","037º48'84,92""",2018-09-04 12:34:05
data/no_defect/0006307-000315-085ECE0230D0-0327.7807S-03912.9953W-20180821145458405.jpg,no_defect,085ECE0230D0,"03º27'78,07""","039º12'99,53""",2018-08-21 14:54:58
data/no_defect/0003452-000172-040ECE0310D0-0425.0453S-03750.7879W-20180904123118943.jpg,no_defect,040ECE0310D0,"04º25'04,53""","037º50'78,79""",2018-09-04 12:31:18
data/no_defect/0006856-000342-085ECE0550S0-0257.7294S-04054.4752W-20180824103241035.jpg,no_defect,085ECE0550S0,"02º57'72,94""","040º54'47,52""",2018-08-24 10:32:41
data/no_defect/0002521-000126-040ECE0330D0-0428.2805S-03748.0748W-20180904123555089.jpg,no_defect,040ECE0330D0,"04º28'28,05""","037º48'07,48""",2018-09-04 12:35:55
data/no_defect/0008496-000424-085ECE0570S0-0302.5442S-04112.7130W-20180824105453211.jpg,no_defect,085ECE0570S0,"03º02'54,42""","041º12'71,30""",2018-08-24 10:54:53
data/no_defect/0000444-000022-040ECE0350E0-0434.2104S-03747.5009W-20180905113253011.jpg,no_defect,040ECE0350E0,"04º34'21,04""","037º47'50,09""",2018-09-05 11:32:53
data/no_defect/0001071-000053-040ECE0275D0-0416.3235S-03802.8285W-20180904121359200.jpg,no_defect,040ECE0275D0,"04º16'32,35""","038º02'82,85""",2018-09-04 12:13:59
data/no_defect/0000887-000044-040ECE0150D0-0357.9062S-03821.7545W-20180904092759373.jpg,no_defect,040ECE0150D0,"03º57'90,62""","038º21'75,45""",2018-09-04 09:27:59
data/no_defect/0000295-000014-040ECE0010D0-0344.9362S-03828.8717W-20180904084943696.jpg,no_defect,040ECE0010D0,"03º44'93,62""","038º28'87,17""",2018-09-04 08:49:43
data/no_defect/0001457-000072-040ECE0310D0-0423.9819S-03751.0253W-20180904123008042.jpg,no_defect,040ECE0310D0,"04º23'98,19""","037º51'02,53""",2018-09-04 12:30:08
data/no_defect/0001080-000054-040ECE0010D0-0345.3466S-03829.0079W-20180904085120575.jpg,no_defect,040ECE0010D0,"03º45'34,66""","038º29'00,79""",2018-09-04 08:51:20
data/no_defect/0006755-000337-085ECE0550S0-0257.7236S-04054.4177W-20180824103235912.jpg,no_defect,085ECE0550S0,"02º57'72,36""","040º54'41,77""",2018-08-24 10:32:35
data/no_defect/0000673-000033-085ECE0590S0-0302.9265S-04114.7622W-20180824110021095.jpg,no_defect,085ECE0590S0,"03º02'92,65""","041º14'76,22""",2018-08-24 11:00:21
data/no_defect/0000154-000007-040ECE0310D0-0423.7118S-03751.6163W-20180904122922415.jpg,no_defect,040ECE0310D0,"04º23'71,18""","037º51'61,63""",2018-09-04 12:29:22
data/no_defect/0003967-000198-040ECE0150D0-0359.0936S-03820.5823W-20180904093024856.jpg,no_defect,040ECE0150D0,"03º59'09,36""","038º20'58,23""",2018-09-04 09:30:24
data/no_defect/0006901-000345-040ECE0170E0-0404.7336S-03817.4015W-20180906094335089.jpg,no_defect,040ECE0170E0,"04º04'73,36""","038º17'40,15""",2018-09-06 09:43:35
data/crack/0001594-000079-040ECE0110D0-0354.6325S-03823.7330W-20180904092056306.jpg,crack,040ECE0110D0,"03º54'63,25""","038º23'73,30""",2018-09-04 09:20:56
data/crack/0000065-000003-040ECE0170E0-0401.4683S-03818.8948W-20180906094806718.jpg,crack,040ECE0170E0,"04º01'46,83""","038º18'89,48""",2018-09-06 09:48:06
data/crack/0004512-000225-040ECE0070D0-0353.1515S-03826.4269W-20180904091537808.jpg,crack,040ECE0070D0,"03º53'15,15""","038º26'42,69""",2018-09-04 09:15:37
data/crack/0004294-000214-025ECE0050S0-0353.4930S-03822.0640W-20180913105225907.jpg,crack,025ECE0050S0,"03º53'49,30""","038º22'06,40""",2018-09-13 10:52:25
data/crack/0003555-000177-025ECE0050S0-0353.1088S-03822.1456W-20180913105137946.jpg,crack,025ECE0050S0,"03º53'10,88""","038º22'14,56""",2018-09-13 10:51:37
data/crack/0002615-000130-040ECE0150D0-0358.6454S-03821.1611W-20180904092918419.jpg,crack,040ECE0150D0,"03º58'64,54""","038º21'16,11""",2018-09-04 09:29:18
data/crack/0000885-000044-040ECE0170E0-0401.7935S-03818.5802W-20180906094729786.jpg,crack,040ECE0170E0,"04º01'79,35""","038º18'58,02""",2018-09-06 09:47:29
data/crack/0001310-000065-040ECE0110D0-0354.5090S-03823.8074W-20180904092043935.jpg,crack,040ECE0110D0,"03º54'50,90""","038º23'80,74""",2018-09-04 09:20:43
data/crack/0002387-000119-040ECE0070D0-0352.8124S-03827.5100W-20180904091323886.jpg,crack,040ECE0070D0,"03º52'81,24""","038º27'51,00""",2018-09-04 09:13:23
data/crack/0000306-000015-025ECE0050S0-0351.8035S-03823.2682W-20180913104936091.jpg,crack,025ECE0050S0,"03º51'80,35""","038º23'26,82""",2018-09-13 10:49:36
data/crack/0000445-000022-025ECE0050S0-0351.8525S-03823.2135W-20180913104943276.jpg,crack,025ECE0050S0,"03º51'85,25""","038º23'21,35""",2018-09-13 10:49:43
data/crack/0004677-000233-085ECE0110D0-0339.7986S-03851.2083W-20180821122317573.jpg,crack,085ECE0110D0,"03º39'79,86""","038º51'20,83""",2018-08-21 12:23:17
data/crack/0008742-000437-040ECE0150D0-0401.2363S-03819.0750W-20180904093353802.jpg,crack,040ECE0150D0,"04º01'23,63""","038º19'07,50""",2018-09-04 09:33:53
data/crack/0000827-000041-040ECE0170E0-0401.7752S-03818.6137W-20180906094732344.jpg,crack,040ECE0170E0,"04º01'77,52""","038º18'61,37""",2018-09-06 09:47:32
data/crack/0000982-000049-025ECE0050S0-0352.0288S-03822.9860W-20180913105005462.jpg,crack,025ECE0050S0,"03º52'02,88""","038º22'98,60""",2018-09-13 10:50:05
data/crack/0000100-000005-040ECE0070D0-0351.8321S-03828.1998W-20180904090941120.jpg,crack,040ECE0070D0,"03º51'83,21""","038º28'19,98""",2018-09-04 09:09:41
data/crack/0004503-000225-040ECE0070D0-0353.1464S-03826.4357W-20180904091537322.jpg,crack,040ECE0070D0,"03º53'14,64""","038º26'43,57""",2018-09-04 09:15:37
data/crack/0003236-000161-040ECE0150D0-0358.8654S-03820.9086W-20180904092951189.jpg,crack,040ECE0150D0,"03º58'86,54""","038º20'90,86""",2018-09-04 09:29:51
data/crack/0000259-000012-025ECE0050S0-0351.7836S-03823.2897W-20180913104933471.jpg,crack,025ECE0050S0,"03º51'78,36""","038º23'28,97""",2018-09-13 10:49:33
data/crack/0001134-000056-040ECE0170E0-0401.8537S-03818.4673W-20180906094716462.jpg,crack,040ECE0170E0,"04º01'85,37""","038º18'46,73""",2018-09-06 09:47:16
data/crack/0001958-000097-040ECE0150D0-0358.3586S-03821.3816W-20180904092849667.jpg,crack,040ECE0150D0,"03º58'35,86""","038º21'38,16""",2018-09-04 09:28:49
data/crack/0003707-000185-010ECE0020E0-0351.2365S-03826.6272W-20180913111518292.jpg,crack,010ECE0020E0,"03º51'23,65""","038º26'62,72""",2018-09-13 11:15:18
data/crack/0000854-000042-040ECE0170E0-0401.7813S-03818.6026W-20180906094731157.jpg,crack,040ECE0170E0,"04º01'78,13""","038º18'60,26""",2018-09-06 09:47:31
data/crack/0001944-000097-040ECE0150D0-0358.3496S-03821.3892W-20180904092848980.jpg,crack,040ECE0150D0,"03º58'34,96""","038º21'38,92""",2018-09-04 09:28:48
data/crack/0000455-000022-025ECE0030D0-0348.9289S-03825.4104W-20180913103540774.jpg,crack,025ECE0030D0,"03º48'92,89""","038º25'41,04""",2018-09-13 10:35:40
data/crack/0000516-000025-040ECE0028E0-0346.2716S-03828.9109W-20180906112455985.jpg,crack,040ECE0028E0,"03º46'27,16""","038º28'91,09""",2018-09-06 11:24:55
data/crack/0000108-000005-040ECE0170E0-0401.4825S-03818.8849W-20180906094804056.jpg,crack,040ECE0170E0,"04º01'48,25""","038º18'88,49""",2018-09-06 09:48:04
data/crack/0000194-000009-040ECE0070D0-0351.8835S-03828.1853W-20180904090946731.jpg,crack,040ECE0070D0,"03º51'88,35""","038º28'18,53""",2018-09-04 09:09:46
data/crack/0002696-000134-085ECE0310S0-0310.4975S-03946.1984W-20180823111658839.jpg,crack,085ECE0310S0,"03º10'49,75""","039º46'19,84""",2018-08-23 11:16:58
data/crack/0002502-000125-025ECE0030D0-0349.7294S-03824.7373W-20180913103738039.jpg,crack,025ECE0030D0,"03º49'72,94""","038º24'73,73""",2018-09-13 10:37:38
data/crack/0008737-000436-040ECE0150D0-0401.2363S-03819.0750W-20180904093353604.jpg,crack,040ECE0150D0,"04º01'23,63""","038º19'07,50""",2018-09-04 09:33:53
data/crack/0000087-000004-025ECE0050S0-0351.7165S-03823.3566W-20180913104922584.jpg,crack,025ECE0050S0,"03º51'71,65""","038º23'35,66""",2018-09-13 10:49:22
data/crack/0001352-000067-040ECE0010D0-0345.4928S-03828.9945W-20180904085146204.jpg,crack,040ECE0010D0,"03º45'49,28""","038º28'99,45""",2018-09-04 08:51:46
data/crack/0020090-001004-085ECE0310S0-0302.1369S-03949.0950W-20180823112527556.jpg,crack,085ECE0310S0,"03º02'13,69""","039º49'09,50""",2018-08-23 11:25:27
data/crack/0001909-000095-025ECE0030D0-0349.5564S-03825.0078W-20180913103706604.jpg,crack,025ECE0030D0,"03º49'55,64""","038º25'00,78""",2018-09-13 10:37:06
data/crack/0004400-000220-040ECE0070D0-0353.1218S-03826.4774W-20180904091531697.jpg,crack,040ECE0070D0,"03º53'12,18""","038º26'47,74""",2018-09-04 09:15:31
data/crack/0000048-000002-040ECE0170E0-0401.4610S-03818.8999W-20180906094807779.jpg,crack,040ECE0170E0,"04º01'46,10""","038º18'89,99""",2018-09-06 09:48:07
data/crack/0000527-000026-025ECE0050S0-0351.8823S-03823.1801W-20180913104947334.jpg,crack,025ECE0050S0,"03º51'88,23""","038º23'18,01""",2018-09-13 10:49:47
data/crack/0000049-000002-040ECE0170E0-0401.4610S-03818.8999W-20180906094807732.jpg,crack,040ECE0170E0,"04º01'46,10""","038º18'89,99""",2018-09-06 09:48:07
data/crack/0003804-000190-025ECE0030D0-0350.1628S-03824.1895W-20180913103907815.jpg,crack,025ECE0030D0,"03º50'16,28""","038º24'18,95""",2018-09-13 10:39:07
data/crack/0005849-000292-025ECE0030D0-0351.1429S-03823.6988W-20180913104151975.jpg,crack,025ECE0030D0,"03º51'14,29""","038º23'69,88""",2018-09-13 10:41:51
data/crack/0000299-000014-040ECE0028E0-0346.1633S-03828.9198W-20180906112527652.jpg,crack,040ECE0028E0,"03º46'16,33""","038º28'91,98""",2018-09-06 11:25:27
data/crack/0000002-000000-040ECE0010E0-0344.8050S-03828.7927W-20180906112923129.jpg,crack,040ECE0010E0,"03º44'80,50""","038º28'79,27""",2018-09-06 11:29:23
data/crack/0000880-000044-025ECE0030D0-0349.1486S-03825.3402W-20180913103607029.jpg,crack,025ECE0030D0,"03º49'14,86""","038º25'34,02""",2018-09-13 10:36:07
data/crack/0001007-000050-040ECE0010E0-0345.2643S-03828.9828W-20180906112720053.jpg,crack,040ECE0010E0,"03º45'26,43""","038º28'98,28""",2018-09-06 11:27:20
data/crack/0003302-000165-040ECE0150D0-0358.8860S-03820.8791W-20180904092955169.jpg,crack,040ECE0150D0,"03º58'88,60""","038º20'87,91""",2018-09-04 09:29:55
data/crack/0003106-000155-040ECE0150D0-0358.8283S-03820.9618W-20180904092943434.jpg,crack,040ECE0150D0,"03º58'82,83""","038º20'96,18""",2018-09-04 09:29:43
data/crack/0003498-000174-085ECE0310S0-0310.4101S-03946.6042W-20180823111729636.jpg,crack,085ECE0310S0,"03º10'41,01""","039º46'60,42""",2018-08-23 11:17:29
data/crack/0000567-000028-040ECE0150D0-0357.7667S-03821.8694W-20180904092745983.jpg,crack,040ECE0150D0,"03º57'76,67""","038º21'86,94""",2018-09-04 09:27:45
data/crack/0002020-000101-040ECE0150D0-0358.3865S-03821.3586W-20180904092852443.jpg,crack,040ECE0150D0,"03º58'38,65""","038º21'35,86""",2018-09-04 09:28:52
data/crack/0000947-000047-085ECE0480S0-0302.2988S-04041.1154W-20180824085252571.jpg,crack,085ECE0480S0,"03º02'29,88""","040º41'11,54""",2018-08-24 08:52:52
data/crack/0004515-000225-040ECE0070D0-0353.1515S-03826.4269W-20180904091538017.jpg,crack,040ECE0070D0,"03º53'15,15""","038º26'42,69""",2018-09-04 09:15:38
data/crack/0000099-000004-025ECE0050S0-0351.7225S-03823.3525W-20180913104923534.jpg,crack,025ECE0050S0,"03º51'72,25""","038º23'35,25""",2018-09-13 10:49:23
data/crack/0000073-000003-025ECE0050S0-0351.7109S-03823.3602W-20180913104921508.jpg,crack,025ECE0050S0,"03º51'71,09""","038º23'36,02""",2018-09-13 10:49:21
data/crack/0000563-000028-040ECE0150D0-0357.7667S-03821.8694W-20180904092745794.jpg,crack,040ECE0150D0,"03º57'76,67""","038º21'86,94""",2018-09-04 09:27:45
data/crack/0004249-000212-040ECE0070D0-0353.0823S-03826.5455W-20180904091523341.jpg,crack,040ECE0070D0,"03º53'08,23""","038º26'54,55""",2018-09-04 09:15:23
data/crack/0000924-000046-040ECE0010E0-0345.2300S-03828.9709W-20180906112724533.jpg,crack,040ECE0010E0,"03º45'23,00""","038º28'97,09""",2018-09-06 11:27:24
data/crack/0002015-000100-040ECE0150D0-0358.3772S-03821.3663W-20180904092852190.jpg,crack,040ECE0150D0,"03º58'37,72""","038º21'36,63""",2018-09-04 09:28:52
data/crack/0000301-000015-025ECE0030D0-0348.8543S-03825.4319W-20180913103530131.jpg,crack,025ECE0030D0,"03º48'85,43""","038º25'43,19""",2018-09-13 10:35:30
data/crack/0001132-000056-040ECE0028E0-0346.6102S-03828.8893W-20180906112325651.jpg,crack,040ECE0028E0,"03º46'61,02""","038º28'88,93""",2018-09-06 11:23:25
data/crack/0001559-000077-040ECE0110D0-0354.6221S-03823.7393W-20180904092054885.jpg,crack,040ECE0110D0,"03º54'62,21""","038º23'73,93""",2018-09-04 09:20:54
data/crack/0005740-000287-025ECE0030D0-0351.0908S-03823.7196W-20180913104143525.jpg,crack,025ECE0030D0,"03º51'09,08""","038º23'71,96""",2018-09-13 10:41:43
data/crack/0001388-000069-040ECE0010D0-0345.5126S-03828.9924W-20180904085149196.jpg,crack,040ECE0010D0,"03º45'51,26""","038º28'99,24""",2018-09-04 08:51:49
data/crack/0001766-000088-040ECE0110D0-0354.7110S-03823.6857W-20180904092103209.jpg,crack,040ECE0110D0,"03º54'71,10""","038º23'68,57""",2018-09-04 09:21:03
data/crack/0001040-000052-040ECE0028E0-0346.5551S-03828.8937W-20180906112334091.jpg,crack,040ECE0028E0,"03º46'55,51""","038º28'89,37""",2018-09-06 11:23:34
data/crack/0000715-000035-025ECE0090S0-0356.0041S-03820.3426W-20180906101128917.jpg,crack,025ECE0090S0,"03º56'00,41""","038º20'34,26""",2018-09-06 10:11:28
data/crack/0001903-000095-040ECE0150D0-0358.3316S-03821.4043W-20180904092847123.jpg,crack,040ECE0150D0,"03º58'33,16""","038º21'40,43""",2018-09-04 09:28:47
data/crack/0004415-000220-040ECE0070D0-0353.1266S-03826.4694W-20180904091532554.jpg,crack,040ECE0070D0,"03º53'12,66""","038º26'46,94""",2018-09-04 09:15:32
data/crack/0000232-000011-040ECE0150D0-0357.6341S-03821.9906W-20180904092728668.jpg,crack,040ECE0150D0,"03º57'63,41""","038º21'99,06""",2018-09-04 09:27:28
data/crack/0000050-000002-040ECE0170E0-0401.4610S-03818.8999W-20180906094807657.jpg,crack,040ECE0170E0,"04º01'46,10""","038º18'89,99""",2018-09-06 09:48:07
data/crack/0001006-000050-040ECE0010E0-0345.2643S-03828.9828W-20180906112720096.jpg,crack,040ECE0010E0,"03º45'26,43""","038º28'98,28""",2018-09-06 11:27:20
data/crack/0001729-000086-040ECE0110D0-0354.7000S-03823.6927W-20180904092101684.jpg,crack,040ECE0110D0,"03º54'70,00""","038º23'69,27""",2018-09-04 09:21:01
data/crack/0000471-000023-025ECE0050S0-0351.8599S-03823.2053W-20180913104944573.jpg,crack,025ECE0050S0,"03º51'85,99""","038º23'20,53""",2018-09-13 10:49:44
